id|longitude|latitude|tipogeo|uf|municipio|cod_ibge|nome|end_orig|num_orig|compl_orig|bairro_orig|cep_orig|tipo_logradouro|nome_logradouro|km|num_logradouro|compl_logradouro|bairro|cep|nome_resp|ddd_telefone1|telefone1|ddd_fax|fax|email|site|esfera_adm|tipo_esfera|cnpj|sniic_n1|sniic_n2|sniic_n3|cod_censo_fgv|segunda|terca|quarta|quinta|sexta|sabado|domingo|manha|tarde|noite|acesso_usuario_internet|qt_emprestimos_domiciliares|qt_livros_acervo
1553|-42.554488|-17.867825|3|MG|Aricanduva|3104452|Biblioteca Pública Municipal Pedrelina Araújo Ferreira|Pç. da Matriz|230| |Centro|39678-000|PCA|DA MATRIZ| |230| |CENTRO|39678-000|Maria Aparecida Silva|33|3515-9000|33|3515-9000| | |Pública|Municipal| |1|1.2|1.2.1|2862|1|1|1|1|1|0|0|1|1|0|Sim|110|1500
1554|-46.104348|-15.912594|2|MG|Arinos|3104502|Biblioteca Pública Municipal de Arinos|R. Francisco Pereira| | |Centro|38680-000|R|FRANCISCO PEREIRA| | | |CENTRO|38680-000|Gilvanete Lopes Gomes|38|3635-2334|38|3635-2167| | |Pública|Municipal| |1|1.2|1.2.1|3125|1|1|1|1|1|0|0|1|1|0|Não|41|7000
1555|-42.86192|-21.310086|2|MG|Astolfo Dutra|3104601|Biblioteca Pública Municipal Milton Ribeiro|R. Caramonas| | |Nossa Senhora de Fátima|36780-000|R|CARAMONAS| | | |NOSSA SENHORA DE FATIMA|36780-000|Zuleica Antonina Ferreira| | | | | | |Pública|Municipal| |1|1.2|1.2.1|360|1|1|1|1|1|0|0|1|1|0|Não|20|3000
1556|-41.115292|-18.044279|3|MG|Ataléia|3104700|Biblioteca Municipal Professora Alnêda de Matos Machado|R. Governador Valadares|195| |Centro|39850-000|R|GOVERNADOR VALADARES| |195| |CENTRO|39850-000|Joana Marísia de Azevedo|33|3526-1465| | | | |Pública|Municipal| |1|1.2|1.2.1|2239|0|0|0|0|1|0|0|1|1|0|Não|15| 
1557|-44.261276|-18.098212|2|MG|Augusto de Lima|3104809|Biblioteca Pública Municipal Antônio Augusto de Lima|R. Wenceslau Brandão|352| |Centro|39220-000|R|WENCESLAU BRANDAO| |352| |CENTRO|39220-000|Giorgio Frederico de Mattos|38|3758-1279|38|3758-1279| | |Pública|Municipal| |1|1.2|1.2.1|3091|1|1|1|1|1|0|0|1|1|0|Não|120|2865
1558|-44.89076|-21.95652|2|MG|Baependi|3104908|Biblioteca Pública Municipal José Alberto Pelúcio|Av. Major José Izalino|112| |Centro|37443-000|AV|MAJOR JOSE IZALINO| |112| |CENTRO|37443-000|Maria Auxiliadora Maciel| | | | | | |Pública|Municipal| |1|1.2|1.2.1|424|1|1|1|1|1|0|0|1|1|0|Não|100|6000
1559|-43.95588|-19.290982|1|MG|Baldim|3105004|Biblioteca Pública Municipal José Quirino dos Reis|R. Cristóvão Marques|400| |Centro|35706-000|R|CRISTOVAO MARQUES| |400| |CENTRO|35706-000|Joana Silva Rodrigues|31|3718-1776|31|3718-1255| | |Pública|Municipal| |1|1.2|1.2.1|2848|1|1|1|1|1|0|0|1|1|0|Não|170|10726
1560|-45.976544|-20.011561|2|MG|Bambuí|3105103|Biblioteca Pública Municipal João Apolinário de Oliveira|R. Florentino Castelar|13| |Centro|38900-000|R|FLORENTINO CASTELAR| |13| |CENTRO|38900-000|Cláudia Aparecida Chaves|37|3431-5188|37|3431-5180|bibliotecamunicipaljao@yahoo.com.br| |Pública|Municipal| |1|1.2|1.2.1|2261|1|1|1|1|1|0|0|1|1|1|Não|450|11000
1561|-40.562544|-15.878777|3|MG|Bandeira|3105202|Biblioteca Pública Municipal Maria de Lourdes Gobira Farias|R. Santos Dumont|5| |Centro|39917-972|R|SANTOS DUMONT| |5| |CENTRO|39917-972|Gerlaine Maria Gonçalves|33|3728-1103| | | | |Pública|Municipal| |1|1.2|1.2.1|4410|1|1|1|1|1|0|0|1|1|0|Não|176|2100
1562|-46.383664|-21.73211|1|MG|Bandeira do Sul|3105301|Biblioteca Pública Municipal Jaqueline de Melo Reis|Av. Santa Terezinha|490| |Centro|37740-000|AV|SANTA TEREZINHA| |490| |CENTRO|37740-000|Silvânia Isabel Silvério Alves|35|3742-1910| | | |www.axtelecom.com.br|Pública|Municipal| |1|1.2|1.2.1|3493|1|1|1|1|1|0|0|1|1|0|Sim|100|2500
1563|-43.487143|-19.944896|2|MG|Barão de Cocais|3105400|Biblioteca Pública Municipal Barão de Cocais|Av. Getúlio Vargas|33| |Centro|35970-000|AV|GETULIO VARGAS| |33| |CENTRO|35970-000|Marília Ângela Oliveira|31|3837-2490|31|3837-2490| | |Pública|Municipal| |1|1.2|1.2.1|2297|1|1|1|1|1|0|0|1|1|0|Não|Não Informou| 
1564|-42.237593|-21.244893|3|MG|Barão de Monte Alto|3105509|Biblioteca Pública Municipal Professora Antônia Samuel de Alencar|R. Otonio Antunes|644| |Centro|36870-000|R|OTONIO ANTUNES| |644| |CENTRO|36870-000|Rosângela Duarte Barbosa| | | | | | |Pública|Municipal| |1|1.2|1.2.1|373|1|1|1|1|1|0|0|1|1|0|Não|25|5300
1565|-43.77404|-21.227282|2|MG|Barbacena|3105608|Biblioteca Pública Municipal Honório Armond|R. General Câmara|11| |Centro|35200-102|R|GENERAL CAMARA| |11| |CENTRO|35200-102|Cláudio José Guilarduci|32|3339-2072|32|3339-2072|biblioteca@barbacena.mg.gov.br| |Pública|Municipal| |1|1.2|1.2.1|2231|1|1|1|1|1|0|0|1|1|0|Sim|250|22000
1566|-43.040712|-20.268316|2|MG|Barra Longa|3105707|Biblioteca Pública Municipal de Barra Longa|R. Matias Barbosa|40| |Centro|35447-000|R|MATIAS BARBOSA| |40| |CENTRO|35447-000|Flávio Márcio Ferreira de Freitas|31|3877-4411|31|3877-5240| | |Pública|Municipal| |1|1.2|1.2.1|3868|1|1|1|1|1|0|0|1|1|0|Não|8|6000
1567|-43.09182|-19.828402|2|MG|Bela Vista de Minas|3106002|Biblioteca Pública Municipal Professora Marina Valamiel|Av. Arthur da Costa Silva|70| |Centro|35938-000|AV|ARTHUR DA COSTA SILVA| |70| |CENTRO|35938-000|Helena Maria Jesus|31|3853-1271|31|3853-1271|helenabiblioteca@yahoo.com.br| |Pública|Municipal| |1|1.2|1.2.1|2836|1|1|1|1|1|0|0|1|1|0|Sim|60|4776
1568|-43.416512|-21.950192|2|MG|Belmiro Braga|3106101|Biblioteca Pública Municipal Belmiro Medeiros|R. Joana Claudina| | |Centro|36126-000|R|JOANA CLAUDINA| | | |CENTRO|36126-000|Ruthneia Aparecida Eliezer| | | |3284-1112| | |Pública|Municipal| |1|1.2|1.2.1|2207|1|1|1|1|1|0|0|1|1|1|Não|60|4800
1569|-44.055032|-19.984068|1|MG|Belo Horizonte|3106200|Biblioteca Pública Municipal do Centro Cultural Lindéia Regina|R. Aristolino Basílio de Oliveira| | |Regina|30692-190|R|ARISTOLINO BASILIO DE OLIVEIRA| | | |REGINA|30692-190|Alessandra Fiorino|31|3277-1555|31|3277-1547|cclr@pbh.gov.br| |Pública|Municipal| |1|1.2|1.2.1|2314|1|1|1|1|1|1|0|1|1|1|Não|200|2400
1570|-44.005652|-20.006991|2|MG|Belo Horizonte|3106200|Biblioteca Pública Municipal do Centro Cultural Urucuia|R. W3|500| |Urucuia|30628-010|R|W3| |500| |URUCUIA|30628-010|Priscila Oliveira da Mata|31|3277-1531|31|3277-1531| | |Pública|Municipal| |1|1.2|1.2.1|2315|1|1|1|1|1|1|0|1|1|0|Não|36|2250
1571|-44.030489|-20.008756|2|MG|Belo Horizonte|3106200|Biblioteca Pública Municipal Centro Cultural Vila Santa Rita|R. Ana Rafael dos Santos|149| |Vila Santa Rita|30668-590|R|ANA RAFAEL DOS SANTOS| |149| |VILA SANTA RITA|30668-590|Paulo Henrique Martins|31|3277-1519| | | | |Pública|Municipal| |1|1.2|1.2.1|2316|1|1|1|1|1|1|0|1|1|0|Não|200|3500
1572|-43.941412|-19.918968|1|MG|Belo Horizonte|3106200|Biblioteca Pública Municipal Abílio Nunes de Figueiredo|R. Curitiba|746| |Centro|30170-120|R|CURITIBA| |746| |CENTRO|30170-120|Luana Contin|31|3272-3773|31|3272-3773| | |Pública|Municipal| |1|1.2|1.2.1|2317|1|1|1|1|1|0|0|1|1|0|Não|6|8000
1573|-43.942248|-19.94173|1|MG|Belo Horizonte|3106200|Biblioteca Pública Municipal Infantil e Juvenil de Belo Horizonte|R. Carangola|288| |Bairro Santo Antônio|30330-240|R|CARANGOLA| |288| |BAIRRO SANTO ANTONIO|30330-240|Gisela Maria Miranda Ribeiro|31|3277-8658|31|3277-8651|bpybh@pbh.gov.br| |Pública|Municipal| |1|1.2|1.2.1|2318|1|1|1|1|1|0|0|1|1|0|Não|400|20000
1574|-43.960748|-19.834136|1|MG|Belo Horizonte|3106200|Biblioteca Pública Municipal do Centro Cultural Lagoa do Nado|R. Ministro Hermenegildo de Barros|904| |Itapoã|31710-230|R|MINISTRO HERMENEGILDO DE BARROS| |904| |ITAPOA|31710-230|Regilaine Alves Pereira|31|3277-7336| | | | |Pública|Municipal| |1|1.2|1.2.1|2319|1|1|1|1|1|1|1|1|1|0|Sim|240|6000
1575|-44.008084|-19.957912|1|MG|Belo Horizonte|3106200|Biblioteca Pública Municipal Bairro das Indústrias|R. Presidente Costa e Silva|453| |Bairro das Indústrias|30610-000|R|PRESIDENTE COSTA E SILVA| |453| |BAIRRO DAS INDUSTRIAS|30610-000|Jucélia de Souza Almeida|31|3277-9176| | |bbindustrias@pbh.gov.br| |Pública|Municipal| |1|1.2|1.2.1|2320|1|1|1|1|1|0|0|1|1|0|Não|270|4000
1576|-43.890716|-19.91495|1|MG|Belo Horizonte|3106200|Biblioteca Pública Municipal Paulo Freire do Centro Cultural Alto Vera Cruz|R. Pe. Júlio Maria|1577| |Alto Vera Cruz|30285-360|R|PADRE JULIO MARIA| |1577| |ALTO VERA CRUZ|30285-360|Vânia Terezinha Neiva Abrantes|31|3277-5612|31|3277-5618|ccavc@pbh.gov.br| |Pública|Municipal| |1|1.2|1.2.1|2321|1|1|1|1|1|0|0|1|1|0|Não|40|5723
1577|-43.941604|-19.95408|1|MG|Belo Horizonte|3106200|Biblioteca Pública Municipal Santa Rita de Cássia|R. São Tomaz de Aquino|538| |Vila Santa Rita|30330-530|R|SAO TOMAZ DE AQUINO| |538| |VILA SANTA RITA|30330-530|Innis Sinhoreli|31|3277-6437| | | | |Pública|Municipal| |1|1.2|1.2.1|2322|1|1|1|1|1|0|0|1|1|0|Não|150|4021
1578|-43.937764|-19.890162|1|MG|Belo Horizonte|3106200|Biblioteca Pública Municipal Regional Bairro Renascença|Pç. Muqui|155| |Renascença|31130-520|PCA|MUQUI| |155| |RENASCENCA|31130-520|Ana Maria de Oliveira|31|3277-6052| | |bibli.renascenca@pbh.gov.br| |Pública|Municipal| |1|1.2|1.2.1|2330|1|1|1|1|1|0|0|1|1|0|Não|300|9000
1579|-43.950832|-19.878292|2|MG|Belo Horizonte|3106200|Biblioteca Pública Municipal Regional São Cristóvão|Av. Antônio Carlos|821| |São Cristóvão|31210-010|AV|ANTONIO CARLOS| |821| |SAO CRISTOVAO|31210-010|Carolina Resende Oliveira|31|3277-6062| | |brsaocristovao.fmc@pbh.gov.br| |Pública|Municipal| |1|1.2|1.2.1|2331|1|1|1|1|1|0|0|1|1|0|Não|200|4500
1580|-43.928625|-19.798772|1|MG|Belo Horizonte|3106200|Biblioteca Pública Municipal do Centro Cultural Zilah Spósito|R. Carnaúba|286| |Belo Horiz|31787-210|R|CARNAUBA| |286| |BELO HORIZ|31787-210|Adriele Sandra de Oliveira Jacinto|31|3277-1839|31|3277-5498|cczs@pbh.gov.br| |Pública|Municipal| |1|1.2|1.2.1|2332|1|1|1|1|1|1|0|1|1|0|Não|90|5500
1581|-43.943795|-19.84843|2|MG|Belo Horizonte|3106200|Biblioteca Pública Municipal do Centro Cultural São Bernardo|R. Edna Quintel|320| |São Bernardo|31750-020|R|EDNA QUINTEL| |320| |SAO BERNARDO|31750-020|Mônica Malaquias de Souza|31|3277-7416| | | | |Pública|Municipal| |1|1.2|1.2.1|2333|0|1|1|1|1|1|0|1|1|0|Não|50|5600
1582|-43.972784|-19.800382|2|MG|Belo Horizonte|3106200|Biblioteca Pública Municipal Centro Cultural Venda Nova|R. José Ferreira dos Santos|184| |Nova Letícia|31660-000|R|JOSE FERREIRA DOS SANTOS| |184| |NOVA LETICIA|31660-000|Adriana Costa e Silva Benigno|31|3277-5533|31|3277-5533| | |Pública|Municipal| |1|1.2|1.2.1|2334|1|1|1|1|1|1|0|1|1|0|Não|25|4000
1583|-43.9118|-19.943176|2|MG|Belo Horizonte|3106200|Biblioteca Pública Municipal do Centro Cultural Vila Marçola|R. Mangabeira da Serra|320| |Vila Marçola|30220-225|R|MANGABEIRA DA SERRA| |320| |VILA MARCOLA|30220-225|Patrícia Ayres Renó|31|3277-5250|31|3277-5250| | |Pública|Municipal| |1|1.2|1.2.1|2337|1|1|1|1|0|1|0|1|1|0|Não|120|3000
1584|-42.4832|-19.220384|3|MG|Belo Oriente|3106309|Biblioteca Pública Municipal de Perpétuo Socorro|Av. Milton Campos|205| |Cachoeira Escura|35196-000|AV|MILTON CAMPOS| |205| |CACHOEIRA ESCURA|35196-000|Etelvina Leite Silva Gonçalves| | | | | | |Pública|Municipal| |1|1.2|1.2.1|251|1|1|1|1|1|0|0|1|1|0|Não|50|1250
1585|-44.024324|-20.408272|2|MG|Belo Vale|3106408|Biblioteca Pública Municipal Dona Maria José Jacques Penido|R. Pe. Jacinto|1| |Centro|35473-000|R|PADRE JACINTO| |1| |CENTRO|35473-000|Luciana dos Santos|31|3734-1406|31|3734-1406| | |Pública|Municipal| |1|1.2|1.2.1|3073|1|1|1|1|1|0|0|1|1|0|Sim|350|8000
1586|-42.46736|-16.943842|2|MG|Berilo|3106507|Biblioteca Pública Municipal Guimarães Rosa|R. Geraldo Raimundo Amaral|242| |Bela Vista|39640-000|R|GERALDO RAIMUNDO AMARAL| |242| |BELA VISTA|39640-000|Rejane Sales Machado|33|3737-1720|33|3737-1172| | |Pública|Municipal| |1|1.2|1.2.1|3099|1|1|1|1|1|0|0|1|1|1|Não|300|5202
1587|-40.572436|-17.061872|2|MG|Bertópolis|3106606|Biblioteca Pública Municipal de Bertópolis|R. Luiz Teixeira|60| |Centro|39875-000|R|LUIZ TEIXEIRA| |60| |CENTRO|39875-000|Potilda Pereira Neves|33|3626-1255|33|3626-1255| | |Pública|Municipal| |1|1.2|1.2.1|2380|1|1|1|1|1|0|0|1|1|0|Não|350|2000
1588|-41.745516|-15.591293|2|MG|Berizal|3106655|Biblioteca Pública Municipal Solon Leal Ivo|R. Santa Cruz| | |Centro|39555-000|R|SANTA CRUZ| | | |CENTRO|39555-000|Simone Rodrigues Gomes|38|3845-8119|38|3845-8120| | |Pública|Municipal| |1|1.2|1.2.1|3155|1|1|1|1|1|0|0|1|1|0|Não|35|630
1589|-44.2015|-19.961006|1|MG|Betim|3106705|Biblioteca Pública Municipal Leonor de Aguiar Batista|R. do Rosário|764| |Angola|32630-000|R|DO ROSARIO| |764| |ANGOLA|32630-000|Janaína Feliciano Gouveia|31|3594-2940|31|3531-2838|bibliotecaleonor@yahoo.com.br| |Pública|Municipal| |1|1.2|1.2.1|3510|1|1|1|1|1|0|0|1|1|0|Sim|270|50000
1590|-43.056375|-21.723654|3|MG|Bicas|3106903|Biblioteca Pública Municipal Professora Luiza de Mendonça Baeta|Pç. Raul Soares|49| |Centro|36600-000|PCA|RAUL SOARES| |49| |CENTRO|36600-000|Rosina Maria Fernandes de Oliveira|32|3271-1118|32|3271-2090|bibliotecamunicipal@hotmail.com| |Pública|Municipal| |1|1.2|1.2.1|2206|1|1|1|1|1|0|0|1|1|0|Não|1200|15000
1591|-45.512344|-18.752265|3|MG|Biquinhas|3107000|Biblioteca Pública Municipal Castro Alves|R. Goiás|1112| |Centro|35621-000|R|GOIAS| |1112| |CENTRO|35621-000|Eliane Aparecida do Amaral|37|3546-1153|37|3546-1157| | |Pública|Municipal| |1|1.2|1.2.1|3085|1|1|1|1|1|0|0|1|1|0|Não|4|1302
1592|-45.565452|-21.092748|1|MG|Boa Esperança|3107109|Biblioteca Pública Municipal Hilda Vilela Freire|R. Coqueiral|131| |Centro|37170-000|R|COQUEIRAL| |131| |CENTRO|37170-000|Cleide M Santos| | | | | | |Pública|Municipal| |1|1.2|1.2.1|3483|1|1|1|1|1|0|0|1|1|0|Sim|1500|15000
1593|-44.398608|-22.15434|2|MG|Bocaina de Minas|3107208|Biblioteca Pública Municipal Paulo Coelho|R. Cap.  João Mariano Dias|86| |Centro|37340-000|R|CAP  JOAO MARIANO DIAS| |86| |CENTRO|37340-000|Ana Cristina de Oliveira Almeida|32|3294-1160|32|3294-1160| | |Pública|Municipal| |1|1.2|1.2.1|3885|1|1|1|1|1|0|0|1|0|0|Não|2|300
1594|-43.814948|-17.109128|2|MG|Bocaiúva|3107307|Biblioteca Pública Municipal Letícia Câmara|R. Dona Florinda Pires| | |Centro|39390-000|R|DONA FLORINDA PIRES| | | |CENTRO|39390-000|Irlene Terezinha Dias|38|3251-6582| | | | |Pública|Municipal| |1|1.2|1.2.1|2870|1|1|1|1|1|0|0|1|1|1|Não|180|3000
1595|-45.252688|-19.734128|2|MG|Bom Despacho|3107406|Biblioteca Pública Municipal Professor Jacinto Guerra|Av. Ari Marques Pereira|355| |Centro|35600-000|AV|ARI MARQUES PEREIRA| |355| |CENTRO|35600-000|Ada Couto Azevedo|37|3521-4238| | |bibliotecabd@yahoo.com.br| |Pública|Municipal| |1|1.2|1.2.1|2279|1|1|1|1|1|0|0|1|1|1|Sim|100|27000
1596|-44.188926|-21.948364|3|MG|Bom Jardim de Minas|3107505|Biblioteca Pública Municipal Irmã Inácia|R. 17 de Dezembro|160| |Centro|37310-000|R|17 DE DEZEMBRO| |160| |CENTRO|37310-000|Maria Lazarina de Souza Pereira|32|3292-1101| | | | |Pública|Municipal| |1|1.2|1.2.1|3883|1|1|1|1|1|0|0|1|1|0|Não|320|1500
1597|-46.51912|-21.015308|1|MG|Bom Jesus da Penha|3107604|Biblioteca Pública Municipal Bom Jesus da Penha|R. Coronel Antônio Domingos Ribeiro|592| |Centro|37948-000|R|CORONEL ANTONIO DOMINGOS RIBEIRO| |592| |CENTRO|37948-000|Nilson Borges|35|3563-1200| | | | |Pública|Municipal| |1|1.2|1.2.1|3530|1|1|1|1|1|0|0|1|1|0|Não|30|3500
1598|-43.476044|-19.699486|2|MG|Bom Jesus do Amparo|3107703|Biblioteca Pública Municipal Juscelino Kubitschek de Oliveira|R. Alberes José Pessoa|200| |Centro|35908-000|R|ALBERES JOSE PESSOA| |200| |CENTRO|35908-000|Norma Duarte Dias Sales|31|3833-1222| | | | |Pública|Municipal| |1|1.2|1.2.1|2835|1|1|1|1|1|0|0|0|1|0|Não|50|100
1599|-42.318016|-19.821625|3|MG|Bom Jesus do Galho|3107802|Biblioteca Pública Municipal Padre Assis Barbosa|R. Daniel Gonçalves Medeiros| | |Santa Terezinha|35340-000|R|DANIEL GONCALVES MEDEIROS| | | |SANTA TEREZINHA|35340-000|Rosa Marlene Veloso Honorato| | | | | | |Pública|Municipal| |1|1.2|1.2.1|301|1|1|1|1|1|0|0|1|1|1|Sim|70|3864
1600|-46.144482|-22.46798|3|MG|Bom Repouso|3107901|Biblioteca Pública Municipal Bom Repouso|Pç. Coronel Ananias de Andrade|86| |Centro|37610-000|PCA|CORONEL ANANIAS DE ANDRADE| |86| |CENTRO|37610-000|Lúcia de Fátima Andrade| | | | | | |Pública|Municipal| |1|1.2|1.2.1|264|1|1|1|1|1|0|0|1|1|0|Não|90|7800
1601|-44.754175|-21.033358|3|MG|Bom Sucesso|3108008|Biblioteca Pública Municipal Major Venâncio Gonçalves Castanheira|Pç. Benedito Valadares|51| |Centro|37220-000|PCA|BENEDITO VALADARES| |51| |CENTRO|37220-000|Josina Aparecida Lopes|35|3841-1207|35|3841-1333|bibliotecapublica@bomsucesso.mg.gov.br| |Pública|Municipal| |1|1.2|1.2.1|3853|1|1|1|1|1|0|0|1|1|0|Não|80| 
1602|-44.239716|-20.325532|2|MG|Bonfim|3108107|Biblioteca Pública Municipal Rita da Conceição Parreiras|R. Doutor Afonso Pena|59| |Centro|35521-000|R|DOUTOR AFONSO PENA| |59| |CENTRO|35521-000|Iris Campos Vilaça Mendes|31|9998-5773| | | | |Pública|Municipal| |1|1.2|1.2.1|3180|1|1|1|1|1|0|0|1|1|0|Não|10|8600
1603|-45.986628|-16.567223|2|MG|Bonfinópolis de Minas|3108206|Biblioteca Pública Municipal Rui Barbosa|R. Acre| | |Centro|38650-000|R|ACRE| | | |CENTRO|38650-000|Eliete Gonçalves M Souza|38|3675-1121|38|3675-1121|bibliotecamunicipal@bonfinopolis.mg.gov.br|www.bonfinopolis.mg.gov.br|Pública|Municipal| |1|1.2|1.2.1|3151|1|1|1|1|1|0|0|1|1|0|Sim|130|3000
1604|-44.767536|-15.317963|2|MG|Bonito de Minas|3108255|Biblioteca Pública Municipal Saul Alves Martins|Av. José Borges Monteiro|283| |Centro|39490-000|AV|JOSE BORGES MONTEIRO| |283| |CENTRO|39490-000|Rosilene Alves Barbosa|38|3625-6101| | | | |Pública|Municipal| |1|1.2|1.2.1|2900|1|1|1|1|1|0|0|1|1|0|Não|20|1261
1605|-46.166134|-22.27413|2|MG|Borda da Mata|3108305|Biblioteca Pública Municipal Professora Carolina Oriolo|Av. Wilson Megale| | |Centro|37564-000|AV|WILSON MEGALE| | | |CENTRO|37564-000|Aparecida Rangel Moreira de Oliveira| | | | | | |Pública|Municipal| |1|1.2|1.2.1|276|1|1|1|1|1|0|0|1|1|0|Não|100|3000
1606|-46.395804|-21.64479|1|MG|Botelhos|3108404|Biblioteca Pública Municipal Padre Haroldo Werneck do Valle|R. Doutor Guilherme Bolzan| | |Centro|37720-000|R|DOUTOR GUILHERME BOLZAN| | | |CENTRO|37720-000|Amanda Bernardes|35|3741-1941| | | | |Pública|Municipal| |1|1.2|1.2.1|3541|1|1|1|1|1|0|0|1|1|0|Não|80|20000
1607|-43.00488|-16.861228|2|MG|Botumirim|3108503|Biblioteca Pública Municipal Professora Nita Nassau|Pç. João Nassau| | |Centro|39596-000|PCA|JOAO NASSAU| | | |CENTRO|39596-000|Maria Vilma Ferreira Silva|38|3255-1317| | | | |Pública|Municipal| |1|1.2|1.2.1|3146|1|1|1|1|1|0|0|1|1|0|Não|30|1500
1608|-46.015296|-17.018502|2|MG|Brasilândia de Minas|3108552|Biblioteca Pública Municipal Maria Helena Alkmim|Pç. Cívica| | |Palnalto|38779-000|PCA|CIVICA| | | |PALNALTO|38779-000|Silvânia Albino Carvalho Amaral|38|3562-1558|38|3562-1202| | |Pública|Municipal| |1|1.2|1.2.1|3127|1|1|1|1|1|0|0|1|1|0|Sim|2000|10000
1609|-44.430312|-16.210839|3|MG|Brasília de Minas|3108602|Biblioteca Pública Municipal Marluce Flávio de Lélis|Av. Bias Fortes|59| |Centro|39330-000|AV|BIAS FORTES| |59| |CENTRO|39330-000|Maristela Fiuza|38|3231-3018|38|3231-1395| | |Pública|Municipal| |1|1.2|1.2.1|2901|1|1|1|1|1|0|0|1|1|0|Não|120|3000
1610|-42.718384|-19.043944|2|MG|Braúnas|3108800|Biblioteca Pública Municipal Cecília Carneiro|R. João Emíliano|54| |Centro|35169-000|R|JOAO EMILIANO| |54| |CENTRO|35169-000|Sônia Carmo Ferreira| | | | | | |Pública|Municipal| |1|1.2|1.2.1|343|1|1|1|1|1|0|0|1|1|0|Não|150|3800
1611|-45.613436|-22.470506|3|MG|Brasópolis|3108909|Biblioteca Pública Municipal de Brasópolis|Av. Coronel Francisco Brás| | |Centro|37530-000|AV|CORONEL FRANCISCO BRAS| | | |CENTRO|37530-000|Ângela Maria Gomes de Oliveira|35|3641-2453|35|3641-2453| | |Pública|Municipal| |1|1.2|1.2.1|3842|1|1|1|1|1|0|0|1|1|1|Não|150|7000
1612|-44.204888|-20.14298|1|MG|Brumadinho|3109006|Biblioteca Pública Municipal Tarcísio Friche Passos|R. Presidente Kennedy|20| |Centro|35460-000|R|PRESIDENTE KENNEDY| |20| |CENTRO|35460-000|Marilda Jerônima Paulo|31|3571-3008| | |marypampa@yahoo.com.br| |Pública|Municipal| |1|1.2|1.2.1|2329|1|1|1|1|1|0|0|1|1|0|Não|200|15000
1613|-46.343244|-22.441206|1|MG|Bueno Brandão|3109105|Biblioteca Pública Municipal Maria Felicidade Costa|R. Maranhão|59|B|Campo Místico|37578-000|R|MARANHAO| |59|B|CAMPO MISTICO|37578-000|Ana Maria M de Oliveira| | | | | | |Pública|Municipal| |1|1.2|1.2.1|413|1|1|1|1|1|0|0|1|1|0|Não|1600|8000
1614|-44.178988|-17.846754|2|MG|Buenópolis|3109204|Biblioteca Pública Municipal de Buenópolis|Pç. Frei Henrique Ciulle| | |Centro|39230-000|PCA|FREI HENRIQUE CIULLE| | | |CENTRO|39230-000|Cleusa Ramos|38|3756-1401|38|3756-1401| | |Pública|Municipal| |1|1.2|1.2.1|2256|1|1|1|1|1|0|0|1|1|0|Sim|30|3000
1615|-42.256428|-19.423656|2|MG|Bugre|3109253|Biblioteca Pública Municipal de Bugre|Pç. Antônio Marques| | |Centro|35193-000|PCA|ANTONIO MARQUES| | | |CENTRO|35193-000|Welvis Lourenço Teixeira| | | | | | |Pública|Municipal| |1|1.2|1.2.1|302|1|1|1|1|1|0|0|1|1|0|Sim|20|600
1616|-46.42342|-15.626699|1|MG|Buritis|3109303|Biblioteca Pública Municipal Gonçalo Rodrigues Ferreira|R. Paraná|803| |Centro|38660-000|R|PARANA| |803| |CENTRO|38660-000|Lilian Ferreira de Araújo Oliveira|38|3662-3413|38|3662-3046| | |Pública|Municipal| |1|1.2|1.2.1|2240|1|1|1|1|1|1|0|1|1|0|Sim|50|8000
1617|-44.957428|-17.358788|1|MG|Buritizeiro|3109402|Biblioteca Pública Municipal Carlos Drummond de Andrade|R. José Oizente| | |Sao Francisco|39280-000|R|JOSE OIZENTE| | | |SAO FRANCISCO|39280-000|Luciano Fonseca de Souza| | | | | | |Pública|Municipal| |1|1.2|1.2.1|2858|1|1|1|1|1|0|0|1|1|0|Não|40|5000
1618|-47.088488|-16.022056|2|MG|Cabeceira Grande|3109451|Biblioteca Pública Municipal de Cabeceira Grande|Av. Central|510| |Centro|38625-000|AV|CENTRAL| |510| |CENTRO|38625-000|Dilma Maria José Coimbra|38|3677-8040|38|3677-8044| | |Pública|Municipal| |1|1.2|1.2.1|2809|1|1|1|1|1|0|0|1|1|0|Sim|20|2000
1619|-46.392302|-21.470425|3|MG|Cabo Verde|3109501|Biblioteca Pública Municipal Doutor Gustavo Capanema|R. Dr. Antônio Souza Melo| | |Centro|37880-000|R|DOUTOR ANTONIO SOUZA MELO| | | |CENTRO|37880-000|Edna Maria de Souza|35|3736-1543| | | | |Pública|Municipal| |1|1.2|1.2.1|3519|1|1|1|1|1|0|0|1|1|0|Não|70|7000
1620|-44.454806|-19.521442|3|MG|Cachoeira da Prata|3109600|Biblioteca Pública Municipal Antônio Augusto de Freitas|Av. Pe. João Ribeiro Cruz|800| |Centro|35765-000|AV|PADRE JOAO RIBEIRO CRUZ| |800| |CENTRO|35765-000|José Augusto Barbosa|31|3716-1328|31|3716-1393| | |Pública|Municipal| |1|1.2|1.2.1|2818|1|1|1|1|1|0|0|1|1|0|Sim|80|7000
